39,1006042,6978,ESC. BÁS. Nº 2420 RUDI TORGA,2420,ITAKYRY,COL. TACUARE´E,RURAL,TACUARE´E,5,120,"E.I. Y EB 1º,2ºY 3º C.",AULAS,3,1, ,ALTO PARANA,10
60,701021,4664, Nº 2436 PS JUAN FRANCISCO GÓMEZ,2436,ENCARNACIÓN,Bº SAN PEDRO,URBANA,-,R5 Z1,315,E.I. Y E.B.B.,AULAS,5,5,EL PABELLÓN EN EL CUAL FUNCIONA LAS CINCO SALAS DE CLASES ES MUY VIEJA LA CONTRUCCIÓN Y REQUIERE REPARACIÓN TOTAL Y LA INSTITUCIÓN NO CUENTA CON LOS RECURSOS NECESARIOS PARA DICHA REPARACIÓN,ITAPUA,7
47,703013,4785, Nº 2441 SGTO. 2DO PLÁCIDO BÁEZ,2441,CAMBYRETÁ,ARROYO PORÁ,RURAL,,R4 Z1,52,1º Y 2º CICLO E.E.B,AULAS,226 m2,,"ARREGLO TOTAL DEL TECHO, YA EN DIAS DE LLUVIA HAY MUCHAS GOTERAS, DEBIDO A QUE LA COSTRUCCION TIENE MAS DE 35 AÑOS APROXIMADAMENTE Y NUNCA FUE REPARADA",ITAPUA,7
48,703015,4787, Nº 2442 GRAL. EDUVIGIS DIAZ,2442,CAMBYRETÁ,COLONIA LA PARANÁ,RURAL,,R4 Z1,37,1º Y 2º CICLO E.E.B,GALERIAS,72 m2,,,ITAPUA,7
162,1105029,7864,E.E.B 245 ESC. BÁS. Nº 245 PROF. AURELIA TORRES,245,ITÁ,CÑIA. POTRERO PO´I,RURAL,POTRERO POÍ,R5,50,E.E.B,SALA DE APOYO,1,,LOS ALUMNOS QUE NECESITAN AYUDA REQUIEREN UN ESPACIO ESPECIAL,CENTRAL,11
73,103024,946,"ESC BÁS. N° 2460 ""NIÑO MILAGROSO""",2460,HORQUETA,COL CHOFERES DEL CHACO,RURAL,COL CHOFERES DEL CHACO,4,25,E.E.B.,AULAS,1,-,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS,CONCEPCION,1
16,217002,1765,ESC. BÀS. Nº 2480 GRAL. BERNARDINO CABALLERO,2480,CAPIIBARY,SAN MIGUEL,RURAL,26 DE FEBRERO,2,25,E.I.,AULAS,,1,ESTA INSTITUCIÒN NO CUENTA CON ESPACIO ADECUADO AL NIVEL  Y ELLOS NECESITAN EN UN ESTAR EN UN AMBIENTE AGRADABLE.,SAN PEDRO,2
60,215015,2134,ESC. BÁS. Nº 2502 DON JUAN E. O.L,2502,YATAITY DEL NORTE,SAN JUAN,RURAL,,8,240,E.E.B. Y M.,AULAS,3,3,"PARA ALBERGAR MÁS ALUMNOS/AS Y 
ASI MEJORAR LAS CONDICIONES DE
 LA SALAS",SAN PEDRO,2
5,724016,5469, Nº 2509 VIRGEN DEL CARMEN,2509,TOMÁS ROMERO P.,YATYTAY KM. 34 - 3RA LINEA,RURAL,_,R4 Z2,87,E.B.B.,AULAS,5, - ,"RAJADURA EN LAS PAREDES, DETERIORO DE PINTURA GOTERA DEL TECHO.",ITAPUA,7
9,1401017,9301,ESC. BÁS. N° 2521 JOSÉ A. FLORES,2521,SALTO DEL G.,COL. CANINDEYÚ,RURAL,-,9,,E.E.B.,AULAS,6,6,,CANINDEYU,14
74,722007,5391," Nº 2530 ""DEFENSORES DEL CHACO""",2530,TRINIDAD,PASO GUEMBE,RURAL,_,R1 Z2,42,E.B.B.,AULAS,3,_,LAS TRES AULAS NECESITAN REPARACIÓN COMPLETA DEL PISO POR ENCONTRARSE TOTALMENTE DETERIORADO,ITAPUA,7
68,722005,5389, Nº 2531 ,2531,TRINIDAD,SAN ANTONIO,RURAL,_,R1 Z2,421,E.B.B.,DIRECCIÓN,1,1,ESTA INSTITUCIÓN NO CUENTA CON LUGAR PARA DIRECCIÓN.,ITAPUA,7
102,519009,4173," ESC. BÀS. Nº2574 ""SAN ROQUE GONZÀLEZ DE SANTACRUZ""",2574,SIMÓN BOLÍVAR, ÑUPY,RURAL,,9,42,1º Y 2º CICLO E.E.B.,AULAS,2,, CONSTRUCCIÒN ACTUAL EN MUY PRECARIAS CONDICIONES Y PONE EN PELIGRO LA INTEGRIDAD FÌSICA DE LOS NIÑOS,CAAGUAZU,5
54,103069,991,ESC. BAS. Nº 2581 NIÑOS MÁRTIRES DE ACOSTA ÑÚ,2581,HORQUETA,SAN ANTONIO,RURAL,-,3,150,E.B.B.,AULAS,4,-,DÉFICIT,CONCEPCION,1
51,314001,2570,ESC. BÁS. Nº 259 PROF. LIMPIA C. PÉREZ,259,PIRIBEBUY,Bº SANTA ANA ,URBANA,-,3,348,"1º,2º,3º CICLOS  E.E.B",AULAS,3, -,"DETERIORO DE PISO, TECHO Y PINTURA",CORDILLERA,3
203,1109084,8216,ESC. BÁS. N° 26 GRAL. ELIZARDO AQUINO ,26,LUQUE,CALLE – BALDERRAMA Nº 150 ENTRE CPTAN BOGADO Y SPORTIVO LUQUEÑO,URBANA,--------------------------,R2,1399,E.B.B.,AULAS,PABELLON ANTIGUO,PABELLON ANTIGUO," EL PABELLON ANTIGUO ESTA DETERIORADO DEBIDO A QUE EL MADERAMEN DE ESTE ESTA CARCOMIDO POR TERMITAS, EL TECHO SE ESTA POR DERRUMBAR Y CONSTITUYE UN SERIO RIESGO PARA TODOS LOS MIEMBROS DE LA COMUNIDAD EDUCATIVA.",CENTRAL,11
277,1109084,8216,ESC. BÁS. N° 26 GRAL. ELIZARDO AQUINO ,26,LUQUE,CALLE – BALDERRAMA Nº 150 ENTRE CPTAN BOGADO Y SPORTIVO LUQUEÑO,URBANA,--------------------------,R2,1399,E.B.B.,AULAS,PABELLON ANTIGUO,PABELLON ANTIGUO," EL PABELLON ANTIGUO ESTA DETERIORADO DEBIDO A QUE EL MADERAMEN DE ESTE ESTA CARCOMIDO POR TERMITAS, EL TECHO SE ESTA POR DERRUMBAR Y CONSTITUYE UN SERIO RIESGO PARA TODOS LOS MIEMBROS DE LA COMUNIDAD EDUCATIVA.",CENTRAL,11
84,723008,5406," Nº 2602 ""VIRGEN DEL CARMEN""",2602,EDELIRA,KM. 28 5ª LINEA,RURAL,,R2 Z2,206,E.B.B.,AULAS,4,,"LAS NUEVAS POR CRESIMIENTO NATURAL, LAS REPARACIONES TAMBIEN POR CRESIMIENTO NATURAL Y POR CARECER DE BUENA VENTILACIÓN E ILUMINACIÓN",ITAPUA,7
16,724040,5493, Nº 2611 MARIA AUXILIADORA,2611,TOMÁS ROMERO P.,NATALIO KM. 38 -4TA LINEA,RURAL,_,R4 Z2,150,COMPARTIDO,AULAS,3,_,"RAJADURA EN LAS PAREDES, DETERIORO DE PINTURA GOTERA DEL TECHO, PISO DEFORMADO.",ITAPUA,7
7,724032,5485, Nº 2613 PROF. PEDRO N. SANABRIA,2613,TOMÁS ROMERO P.,CRUCE GUAPO´Y,RURAL,_,R4 Z2,50,E.B.B.,AULAS,2,_,"ATENTA CONTRA LA VIDA DE LOS ALUMNOS,  EL TECHO ESTA A PUNTO DE CAER",ITAPUA,7
97,1105012,7847,E.E.B 262 ESC. BÁS. Nº 262 PBRO. MANUEL GAMARRA,262,ITÁ,INTENDENTE CHAVES Y PEDRO VEGA,URBANA,BO. SPORTIVO,R5,474,E.E.B,AULAS,2,,INVACION DE TERMITAS EN TECHO DE LAS SALAS DE CLASES,CENTRAL,11
2,218019,1638,"ESC. BÁS. N° 2633 ""SAN JUAN BOSCO""",2633,SANTA ROSA DEL AGUARAY,CAMBÁ YCUÁ,RURAL,CAMBÁ YCUÁ,4,120,E.E.B.,AULAS,3,3,NECESITA REPARACIÓN DE AULAS.,SAN PEDRO,2
21,218006,1625,"ESC. BÁS. N° 2636 ""PRIMER GOBERNADOR DE SAN PEDRO""",2636,SANTA ROSA DEL AGUARAY,SAN ISIDRO,RURAL,,4,160,E.E.B.,"DIRECCIÓN,AULAS",4,_,"EL TECHO ESTÁ DETERIORADO, NECESITA REPARACIÓN.",SAN PEDRO,2
132,1114031,8505,ESC. BÁS. N° 264 CLOTILDE PAREDES,264,SAN LORENZO,CAPELLANÍA,URBANA,--------------------------,R1,143,E.B.B.,AULAS,4,,MALAS CONDICIONES DE REVOQUES Y PINTURA,CENTRAL,11
39,514016,4016,"ESC. BAS. N° 2654 ""S/N""",2654,RAÚL A. OVIEDO,CIA. 11 DE SETIEMBRE,RURAL,_,8,137,"1°, 2° Y 3º  CICLO",AULAS,3,_,POR MEJORAR LA CONSTRUCCIÓN,CAAGUAZU,5
74,1110021,8323,EEB: 2657 INMACULADA CONCEPCIÓN,2657,M.R. A.,SAN LUIS,URBANA,--------------------------,R9,350,N1,AULAS,1,1,"AULA DESTRUIDAS POR MALEANTES(PARTE ELECTRICA, PUERTAS Y VENTANAS9",CENTRAL,11
65,1110021,8323,EEB: 2657 INMACULADA CONCEPCIÓN,2657,M.R. A.,SAN LUIS,URBANA,--------------------------,R9,350,N1,AULAS,3,3,"AULAS DESTECHADAS POR LA TORMENTA, EN PELIGRO DE DERRUMBE POR INUNDACIÓN",CENTRAL,11
59,103068,990,ESC. BAS. Nº 2666 SAN SEBASTIÁN,2666,HORQUETA,PEGUAJHO GUAZÚ,RURAL,-,3,120,E.I. Y E.B.B.,AULAS,1,1,1 PABELLÓN COMPLETO DETERIORADO,CONCEPCION,1
74,211009,1972,ESC. BAS. Nº 2676 DEFENSORES DEL CHACO,2676,UNIÓN,SAN BLAS,RURAL,-,12,150,E.B.B.,AULAS,3,3,PARA MEJORAR LOS ASPECTOS ESTÉTICOS DE LA INSTITUCIÓN ,SAN PEDRO,2
156,917010,6417,ESC. BÁS. Nº 2690 SAN ANTONIO,2690,YBYTYMÍ,JHUGUA GUAZÚ,RURAL,,3,80,E. E. B.,AULAS,3,,REFACCIÓN DEL TECHO,PARAGUARI,9
36,208032,1712,"ESC. BÁS. Nº2692 ""SINECIO DUARTE FERNÁNDEZ""",2692,SAN ESTANISLAO,CALLE 6000 DEF. DEL CHACO,RURAL,,4,50,E.E.B.,AULAS,1,,DÉFICIT,SAN PEDRO,2
35,208036,1716,ESC. BÁS. Nº2693 MARIA AUXILIADORA,2693,SAN ESTANISLAO,CALLE 8000 DEF. DEL CHACO,RURAL,,4,160,E.E.B.,AULAS,3,,DÉFICIT,SAN PEDRO,2
28,712006,5093," Nº 2698 ""CARLOS ANTONIO LÓPEZ""",2698,GRAL. ARTIGAS,BARRIO Nº 3,URBANA,,R1 Z1,180,E.B.B.,AULAS,6, -,PRECARIA Y EN MAL ESTADO,ITAPUA,7
59,213018,2033,"ESC. BÁS. Nº 2708 ""DON ERNESTO CARRILLO""",2708,VILLA DEL ROSARIO,CÑÍA. KERAMBÚ,RURAL, -,1,9,E.B.B.,AULAS,2, -,LA INSTITUCIÓN NECESITA UNA REFRACIÓN POR EL DETERIODO QUE PRESENTA.,SAN PEDRO,2
4,401038,2748,ESC. N° 2713 SIMON BOLIVAR,2713,VILLARRICA,POTRERITO,RURAL,-,1,42,E.B.B. 1° Y 2° CICLO,AULAS,2,,DETERIORO DE LAS SALAS,GUAIRA,4
8,1005009,6840,ESC.BÁS Nº 273 ALVAR NUÑEZ CABEZA DE VACA,273,HERNANDARIAS,SAN JOSÉ,URBANA,-,2,600,E.B.B.( 3º CICLO),AULAS,3,,DESDOBLAMIENTO Y CRECIMIENTO NATURAL,ALTO PARANA,10
27,208053,1733,"ESC. BÁS. Nº2737 ""DON NICANOR BRUGUEZ""",2737,SAN ESTANISLAO,COSTA PUCU,RURAL,,4,75,E.I. Y E.E.B.,AULAS,5,,DÉFICIT,SAN PEDRO,2
47,212007,1987,ESC. BÀS.Nº 2739 SAN IGNACIO,2739,25 DE DICIEMBRE,SAN IGNACIO,RURAL,_,7,42,E.E..B,AULAS,4,4,CONSTRUCIÓN MUY ANTIGUA Y PRECARIA ,SAN PEDRO,2
258,1114014,8488,ESC. BÁS. N° 276 MCAL. JOSÉ FELIX ESTIGARRIBIA ,276,SAN LORENZO,REDUCTO,URBANA,--------------------------,R2,900,COMPARTIDO,"SECRETARIA, COORDINACION",2,3,SE NECESITA LA REPARACION DE LA SECRETARIA Y CORRDINACIÓN PARA MEJOR COMODIDAD Y DESEMPEÑO LABORAL,CENTRAL,11
45,1114014,8488,ESC. BÁS. N° 276 MCAL. JOSÉ FELIX ESTIGARRIBIA ,276,SAN LORENZO,REDUCTO,URBANA,--------------------------,R2,900,COMPARTIDO,"SECRETARIA, COORDINACION",2,3,SE NECESITA LA REPARACION DE LA SECRETARIA Y CORRDINACIÓN PARA MEJOR COMODIDAD Y DESEMPEÑO LABORAL,CENTRAL,11
28,1114014,8488,ESC. BÁS. N° 276 MCAL. JOSÉ FELIX ESTIGARRIBIA ,276,SAN LORENZO,REDUCTO,URBANA,--------------------------,R2,900,COMPARTIDO,"SECRETARIA, COORDINACION",2,3,SE NECESITA LA REPARACION DE LA SECRETARIA Y CORRDINACIÓN PARA MEJOR COMODIDAD Y DESEMPEÑO LABORAL,CENTRAL,11
128,1114014,8488,ESC. BÁS. N° 276 MCAL. JOSÉ FELIX ESTIGARRIBIA ,276,SAN LORENZO,REDUCTO,URBANA,--------------------------,R2,900,COMPARTIDO,"SECRETARIA, COORDINACION",2,3,SE NECESITA LA REPARACION DE LA SECRETARIA Y CORRDINACIÓN PARA MEJOR COMODIDAD Y DESEMPEÑO LABORAL,CENTRAL,11
2,401008,2718,ESC. N° 2761 VCA ESPIRITU SANTO,2761,VILLARRICA,CENTRO ,URBANA,-,1,324,E.I. Y E.B.B. 1° Y 2° CICLO,AULAS,5,1,TECHO DETERIORADO PRODUCEN INUNDACIÓN DE AULAS.,GUAIRA,4
41,514023,4023,"ESC. BAS. N° 2770 ""S/N""",2770,RAÚL A. OVIEDO,BUENA VISTA,RURAL,_,8,126,"1°,2° Y 3° CICLO",AULAS,3,_,POR MEJORAR LA CONSTRUCCIÓN,CAAGUAZU,5
25,1010009,7122,ESC. BÁSICA Nº 2777 SAN ISIDRO LABRADOR,2777,LOS CEDRALES,SAN ISIDRO,RURAL,SAN ISIDRO,3,142,E.E.B.,AULAS,5,5,POR MEJORAR EL ASPECTO ESTÉTICO DE LA CONSTRUCCIÓN ,ALTO PARANA,10
12,502071,3353,"ESC. BÁS. Nº 2787 ""ÑANEMAITEI""",2787,CAAGUAZÚ,ÑANEMAITEI,RURAL,_,4,302,E.B.B.,AULAS,8,_,REPARACIÓN TOTAL,CAAGUAZU,5
15,1011005,7152,ESC. BÁS. Nº 279 DOÑA DIONISIA A.S DE F,279,MINGA GUAZÚ,KM. 16,URBANA, - ,2B,425,E.E.B,AULAS,12,,"POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS, EL TECHO SE ENCUENTRA EN MUY MAL ESTADO",ALTO PARANA,10
40,501057,3178,ESC. BÁS. Nº 2795 PROF. ALBINO PASTOR ROLÓN,2795,C. OVIEDO,COMPAÑÍA CHIRCATY,RURAL,_,R2,80,E.I - E.E.B,TANQUE,1,_,REPARACIÓN DEL TANQUE DEL POZO ARTESIANO.,CAAGUAZU,5
29,910027,6199,ESC. BÁS. Nº 2800 INMACULADA CONCEPCIÓN,2800,QUIINDY,JUGUÁ POÍ,RURAL,,3,60,1º Y 2º CICLOS,COCINA,1,,"DETERIORO DE PISO, PARED Y TECHO",PARAGUARI,9
135,903015,5967,ESC. BÁS. Nº 2807 SANTA LIBRADA,2807,CAAPUCÚ,MONTIEL POTRERO,RURAL,,3,80,E.B.B.,AULAS,1,,"DETERIORO DE PISO, PARED Y TECHO",PARAGUARI,9
107,908015,6129,ESC. BÁS. Nº 2810 SAN BLAS ,2810,MBUYAPEY,LOMAI,RURAL,,4,125,E.E.B,,6,,,PARAGUARI,9
109,908013,6127,ESC. BÁS. Nº 2812 HERMENEGILDO IRAZABAL,2812,MBUYAPEY,COSTA PUCU,RURAL,,4,50,E.E.B,AULAS,4,,,PARAGUARI,9
111,908012,6126,ESC. BÁS. Nº 2813 SAN RAMÓN,2813,MBUYAPEY,ARROYO COSTA,RURAL,,4,30,E.E.B,,1,,,PARAGUARI,9
65,908011,6125,ESC. BÁS. Nº 2814 MARIA ELSA GONZÁLEZ DE ORTIZ,2814,MBUYAPEY,ÑUHAI II,RURAL,,.4,160,E.E.B,AULAS,3,3,"FALTA PINTURA, PISO, PUERTAS Y REPARACIÓN DE RAJADURAS EN LAS PAREDES Y ASÍ BRINDAR A LOS ALUMNOS/AS LA SEGURIDAD NECESARIA DURANTE SU ESTADIA EN LA INSTITUCIÓN ",PARAGUARI,9
34,208028,1708,ESC. BÁS. Nº2822 VIRGEN DEL HUERTO,2822,SAN ESTANISLAO,BO REPUBLICANO,RURAL,,4,223,E.E.B.,AULAS,5,,DÉFICIT,SAN PEDRO,2
47,506026,3595,ESC. BAS. Nº 2849 JUANA MARIA DE LARA,2849,DR. J.M.F,GUYRAUNGUA,RURAL,_,7,116,"N.I 1º,2º, C",AULAS,4,_,POR MAL ESTADO,CAAGUAZU,5
126,1102002,7567,ESC. BÁS. N° 2856 SAN ROQUE,2856,CAPIATA,KM. 19 RUTA 1 Bº EL RETIRO,URBANA,_,R8,840,N1,AULAS,10,-,INFRAESTRUCTURA VIEJA,CENTRAL,11
88,1102029,7594,ESC. BÁS. N° 2857 CLUB DE LEONES,2857,CAPIATA,CAPIATA,URBANA,--------------------------,R3,250,"1°,2°, 3° C.",AULAS,9,9,COMPLETO,CENTRAL,11
111,506027,3596,ESC. BAS. Nº 2859 FRANCISCO C. RIVAS,2859,DR. J.M.F,8 DE DICIEMBRE,RURAL,_,7,32,"1º,2º C",AULAS,3,_,"TECHO, PARED Y PISO",CAAGUAZU,5
13,311001,2541,ESC.BÁS.Nº 286 DON PEDRO A. CÁRDENAS,286,LOMA GRANDE,MA. AUXILIADORA,URBANA,-,1,400,E.E.B. - 1º Y 2ºC.,AULAS,4,-,"GOTERAS, PABELLÓN MUY ANTIGUO",CORDILLERA,3
101,506028,3597,ESC. BAS. Nº 2860 S/N,2860,DR. J.M.F,SAN FRANCISCO,RURAL,_,7,45,"1º, 2º C",AULAS,4,_,"TECHO, PARED Y PISO",CAAGUAZU,5
14,810009,5872,"ESC.BÁS. 2863""JUAN BAUTISTA V DE MAIDANA""",2863,YABEBYRY,ISLA MBURUCUYA,RURAL,-,3,22,E.B.B.,AULAS,5,5,REPARACIÓN TOTAL DE LA INSTITUCIÓN,MISIONES,8
65,701011,4654, Nº 287 MITA TENONDERÁ (NIÑO DEL FUTURO),287,ENCARNACIÓN,Bº PACU CUA,URBANA,,R5 Z1,490,E.B.B.,GALERIA / CORREDOR,-,-,ATENTA CONTRA LA VIDA DE LOS ALUMNOS,ITAPUA,7
9,724042,5495, Nº 2887 JUAN PABLO II,2887,TOMÁS ROMERO P.,NATALIO KM. 33 - 4TALINEA,RURAL,_,R4 Z2,63,E.B.B.,AULAS,2,_,"RAJADURA EN LAS PAREDES, DETERIORO DE PINTURA GOTERA DEL TECHO, PISO DEFORMADO.",ITAPUA,7
2,1702003,7600,ESC. BÁS. Nº 2894 GRAL BERNARDINO CABALLERO ,2894,LA VICTORIA,PUERTO CASADO,URBANA,-,2,231,1º Y 2º CICLO,AULAS,3,1,DETERIORO DE TECHO Y PINTURA,ALTO PARAGUAY,17
161,1108012,8070,ESC. BÁS. N° 2895 EL PALMAR ,2895,LIMPIO,FRACCIÓN EL PALMAR,URBANA,--------------------------,R1,527,N1,AULAS,10,10,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS,CENTRAL,11
36,1301067,9115,ESC.BAS.Nº 290 DEFENSORES DEL CHACO,290,PJC,MCAL. ESTIGARRIBIA,URBANA,          -,1,280,E.I. Y E.B.B.,AULAS,6,         -,CAMBIO DE PISO POR ENCONTRARSE EN PESIMAS CONDICIONES,AMAMBAY,13
9,217038,1801,ESC. BÀS. Nº 2910 SAN RAMÒN,2910,CAPIIBARY,CALLE 14 DE MAYO,RURAL,ARA PYAHU,2,250,E.B.B.,AULAS,6,6,"POR LA PELIGROSIDAD QUE PRESENTAN LAS RAJADURAS DE LAS PAREDES, LAS GOTERAS DEL TECHO, LA MALA CIMIENTACIÒN, CON CUALQUIER FENÒMENO NATURALES PUEDE ACARREAR ACCIDENTE O ATENTAR CONTA LA VIDA HUMANA.",SAN PEDRO,2
209,1109066,8198,ESC. BÁS. N° 2917 TEODORO SALVADOR MONGELÓS,2917,LUQUE,CÑIA YKA`A ,URBANA,--------------------------,R2,537,N1,AULAS,10,,RENOVACION DE PINTURA,CENTRAL,11
283,1109066,8198,ESC. BÁS. N° 2917 TEODORO SALVADOR MONGELÓS,2917,LUQUE,CÑIA YKA`A ,URBANA,--------------------------,R2,537,N1,AULAS,10,,RENOVACION DE PINTURA,CENTRAL,11
76,310001,2529,ESC. BÁS. Nº 292 PROF. EVA DE OVIEDO,292,JUAN DE MENA,CENTRO,URBANA,-,4,210,1º Y 2º C,AULAS,4,-,MEJORAR EL AMBIENTE FISICO ESCOLAR,CORDILLERA,3
286,1109038,8170,ESC. BÁS. N° 2924  NESTOR ROMERO VALDOVINOS,2924,LUQUE,BARRIO SAN JUAN – CALLE MAESTRO FELIX Nº 9999,URBANA,--------------------------,R2,600,N1,AULAS,18,,DETERIORO DE PINTURA Y PISO,CENTRAL,11
215,1109038,8170,ESC. BÁS. N° 2924  NESTOR ROMERO VALDOVINOS,2924,LUQUE,BARRIO SAN JUAN – CALLE MAESTRO FELIX Nº 9999,URBANA,--------------------------,R2,600,N1,AULAS,18,,DETERIORO DE PINTURA Y PISO,CENTRAL,11
28,310017,3489,"ESC. BÁS. Nº 2925 ""17 DE DICIEMBRE""",2925,JUAN DE MENA,GUIDO ALMADA I,RURAL,GUIDO ALMADA I,4,140,E.I.  Y E.B.B.,"AULAS,BAÑOS",4,6,REPARACIÓN DE AULAS Y BAÑOS URGENTE,CORDILLERA,3
34,1110017,8319,EEB: 2928 MADRE TERESA DE CALCUTA,2928,M.R. A.,VILLA MARGARITA,URBANA,--------------------------,R9,140,N1,SISTEMA ELECTRICO,COMPLETO,,POR LA ANTIGÜEDAD QUE TIENE LA INSTITUCIÒN (20 AÑOS),CENTRAL,11
44,208023,1703,ESC. BÁS. Nº 2938 NIÑO SALVADOR,2938,YRYBUCUA,SAN ISIDRO DEL NORTE,RURAL,SAN ISIDRO DEL NORTE,10,80,E.B.B.,AULAS,5,5,LAS AULAS ESTAN EN MAL ESTADO,SAN PEDRO,2
44,915011,6298,ESC. BÁS. Nº 295 PANAMERICANA,295,YAGUARÓN,PEGUAJHO,RURAL,,1,700,E.B.B. Y MEDIA,AULAS,14,,LAS AULAS FUERON CONSTRUIDAS POR EL MEC. ACTUALMENTE ESTÁS LLENAS DE GOTERAS Y CADA DÍA LAS PAREDES VAN AGRIETÁNDOSE MÁS Y MÁS. DE IGUALMANERA LAS PINTURAS DE LAS PAREDES ESTÁN DESCASCARADAS LO QUE NO CONTRIBUYE A LA ESTÉTICA DE LA INSTIOTUCIÓN. ,PARAGUARI,9
194,1106020,7919,ESC. BÁS. N° 2959 MBOKAJATY SUR,2959,ITAUGUA,CÑIA. MBOKAJATY  SUR,URBANA,--------------------------,R4,170,E.E.B.,AULAS,1,,"REPARACIÓN DEL TECHO DE UN PABELLÓN, CONSTRUCCIÓN DEL AÑO 1990",CENTRAL,11
48,1001292,7193,ESC. BÁS. Nº 2966 NUESTRA SEÑORA DEL HUERTO ,2966,CIUDAD DEL ESTE,KM 11 ACARAY ,URBANA,-------------------------------,R1,160,E.E.B,AULAS,2,,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS ,ALTO PARANA,10
80,1001292,7193,ESC. BÁS. Nº 2966 NUESTRA SEÑORA DEL HUERTO ,2966,CIUDAD DEL ESTE,KM 11 ACARAY ,URBANA,-------------------------------,R1,160,E.E.B,AULAS,2,,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS ,ALTO PARANA,10
10,1011026,7173,ESCUELA BÁS. Nº 2.968 S. JUAN B. DE LA SALLE,2968,MINGA GUAZÚ,KM. 14 ACARAY,URBANA,-,2A,173,E.E.B.,AULAS,3,,TECHO EN PÉSIMAS CONDICIONES,ALTO PARANA,10
4,1001091,6523,ESC. BÁS. Nº 2970 VIRGEN DE FÁTIMA ,2970,C.D.E.,KM. 9 MONDAY,URBANA,-,R1,550,COMPARTIDO,AULAS,4,,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS ,ALTO PARANA,10
13,1011044,7191,ESC. BÁSICA Nº 2.971 ROQUE G. DE SANTA CRUZ,2971,MINGA GUAZÚ,KM. 14 MONDAY,URBANA,-,2A,600,E.E.B.,AULAS,8,8,PARA OFRECER MEJOR CONDICIÓN,ALTO PARANA,10
12,1011044,7191,ESC. BÁSICA Nº 2.971 ROQUE G. DE SANTA CRUZ,2971,MINGA GUAZÚ,KM. 14 MONDAY,URBANA,-,2A,100,E.I.,AULAS,2,2,PARA OFRECER MEJOR CONDICIÓN,ALTO PARANA,10
63,1001065,6497,ESC. BÁS. Nº 2973 SAN IISDRO LABRADOR ,2973,CIUDAD DEL ESTE,KM. 6 SAN ISIDRO,URBANA,-,R1,40,COMPARTIDO,DIRECCIÓN,1,1,PARA MEJORAR LA ESTÉTICA DE LA INSTITUCIÓN ,ALTO PARANA,10
64,1001065,6497,ESC. BÁS. Nº 2973 SAN IISDRO LABRADOR ,2973,CIUDAD DEL ESTE,KM. 6 SAN ISIDRO,URBANA,-,R1,40,COMPARTIDO,SECRETARÍA,1,1,,ALTO PARANA,10
79,1001055,6487,"ESC. BÁS. Nº 2978 ""SANTA ANA""",2978,CIUDAD DEL ESTE,BO. SANTA ANA,URBANA,-------------------------------,R1,799,"1º,2ºY3º C-E.B.B.","AULAS,DIRECCIÓN",13,,DETERIORO DEL TECHO.,ALTO PARANA,10
47,1001055,6487,"ESC. BÁS. Nº 2978 ""SANTA ANA""",2978,CIUDAD DEL ESTE,BO. SANTA ANA,URBANA,-------------------------------,R1,799,"1º,2ºY3º C-E.B.B.","AULAS,DIRECCIÓN",13,,DETERIORO DEL TECHO.,ALTO PARANA,10
7,916030,6361,ESC. BAS. N 2993 SAN FRANCISCO DE ASIS,2993,YBYCUÍ,CERRO CORA,RURAL,,4,,E.B.B.,,5,,,PARAGUARI,9
126,316013,10753,CENTRO DE JÓVENES Y ADULTOS Nº 3-114,3-114,SAN BERNARDINO,BºCOLÓN,URBANA,-,1,40,EDUC. PERMANENTE ,AULAS,1,__,PARA MEJORAR EL DETERIORO DE LA PINTURA Y EL TECHO.,CORDILLERA,3
119,306009,10739,CENTRO DE EDUCACIÓN DE JÓVENES Y ADULTOS Nº 3-72,3-72,EMBOSCADA,5º CÑIA. YEGUARIZO,RURAL,-,1,30,EDUC. PERMANENTE ,AULAS,2,2,"PORQUE EL TECHO NECESITA QUE SE CONSTRUYA MÁS ALTO, YA QUE HACE MUCHO CALOR Y EL VENTILADOR NO ABASTECE POR LA CANTIDAD DE PARTICIPANTES Y TAMBIÉN NECESITAMOS UNA VENTANA",CORDILLERA,3
124,316024,2631,CENTRO DE EDUCACIÓN DE JÓVENES Y ADULTOS Nº 3-85,3-85,SAN BERNARDINO,BºCOLÓN,URBANA,-,1,40,EDUC. PERMANENTE ,AULAS,1,__,PARA MEJORAR EL DETERIORO DE LA PINTURA Y EL TECHO.,CORDILLERA,3
50,1108022,8080,ESC. BÁS. N° 3015 PADRE MARIO CLEVA ,3015,LIMPIO,VILLA LOMBARDÍA,URBANA,--------------------------,R1,545,N1,LABORATORIO,1,_,PARA MEJORAR LA CALIDAD EDUCATIVA,CENTRAL,11
